timestamp,engine_id,mission_id,mission_phase,load_fraction,ambient_temperature_c,rpm,oil_temperature_c,coolant_temperature_c,oil_pressure_bar,manifold_pressure_bar,fuel_flow_kg_h,vibration_rms,exhaust_temperature_c,health_index,degradation_index,anomaly,fault_type,rul_hours,mission_duration_hours,mission_completion,data_source
2026-01-01 03:55:30,ENG-020,MISSION-020,landing,0.5142,34.671,3482.08,104.424,114.38,3.437,1.067,3.16,0.6149,679.327,0.2059,0.7941,1,normal,11.091,4.767,0,synthetic_demo_scenario
2026-01-01 03:55:40,ENG-020,MISSION-020,landing,0.4873,32.849,3444.57,104.665,115.07,3.413,1.016,3.047,0.5945,666.204,0.2294,0.7706,1,normal,12.244,4.58,1,synthetic_demo_scenario
2026-01-01 03:55:50,ENG-020,MISSION-020,landing,0.4964,33.377,3432.409,101.785,115.954,3.365,1.049,3.006,0.5871,661.947,0.2596,0.7404,1,normal,12.888,4.913,1,synthetic_demo_scenario
2026-01-01 03:56:00,ENG-020,MISSION-020,landing,0.4682,33.014,3444.369,103.118,114.729,3.612,1.044,2.962,0.5671,675.133,0.2169,0.7831,1,normal,12.522,6.312,1,synthetic_demo_scenario
2026-01-01 03:56:10,ENG-020,MISSION-020,landing,0.4947,33.207,3495.524,103.073,118.339,3.448,1.056,2.921,0.6407,673.065,0.1908,0.8092,1,normal,12.244,6.836,0,synthetic_demo_scenario
2026-01-01 03:56:20,ENG-020,MISSION-020,landing,0.4827,32.85,3477.347,104.947,115.98,3.288,1.031,3.121,0.6147,661.411,0.2098,0.7902,1,normal,9.168,4.316,1,synthetic_demo_scenario
2026-01-01 03:56:30,ENG-020,MISSION-020,landing,0.4914,33.407,3456.467,102.469,113.06,3.548,1.057,3.104,0.5713,675.257,0.2042,0.7958,1,normal,13.623,4.891,1,synthetic_demo_scenario
2026-01-01 03:56:40,ENG-020,MISSION-020,landing,0.5543,32.909,3542.778,106.141,116.859,3.707,1.071,3.292,0.6133,691.344,0.2211,0.7789,1,normal,10.017,3.397,0,synthetic_demo_scenario
2026-01-01 03:56:50,ENG-020,MISSION-020,landing,0.4802,33.213,3420.278,104.916,117.087,3.653,1.042,2.94,0.6293,672.152,0.1915,0.8085,1,normal,12.138,4.339,1,synthetic_demo_scenario
2026-01-01 03:57:00,ENG-020,MISSION-020,landing,0.4729,32.415,3445.926,102.156,115.55,3.635,1.06,3.101,0.575,658.433,0.2188,0.7812,1,normal,12.315,7.751,1,synthetic_demo_scenario
2026-01-01 03:57:10,ENG-020,MISSION-020,landing,0.4702,33.195,3439.458,104.76,115.223,3.524,1.022,2.871,0.6228,653.645,0.2085,0.7915,1,normal,12.624,3.966,1,synthetic_demo_scenario
2026-01-01 03:57:20,ENG-020,MISSION-020,landing,0.5455,33.195,3485.873,104.861,118.381,3.207,1.071,3.213,0.6065,685.713,0.2157,0.7843,1,normal,7.393,6.45,1,synthetic_demo_scenario
2026-01-01 03:57:30,ENG-020,MISSION-020,landing,0.471,33.2,3444.656,98.48,114.158,3.132,1.009,3.123,0.5711,656.44,0.2039,0.7961,1,normal,9.684,4.794,0,synthetic_demo_scenario
2026-01-01 03:57:40,ENG-020,MISSION-020,landing,0.5206,31.913,3480.534,103.5,117.44,3.438,1.053,3.189,0.6151,680.889,0.2226,0.7774,1,normal,7.653,3.847,0,synthetic_demo_scenario
2026-01-01 03:57:50,ENG-020,MISSION-020,landing,0.5256,32.649,3520.277,107.793,120.858,3.377,1.063,3.148,0.6267,675.143,0.2171,0.7829,1,normal,7.86,4.45,0,synthetic_demo_scenario
2026-01-01 03:58:00,ENG-020,MISSION-020,landing,0.5148,33.995,3512.366,103.018,116.246,3.654,1.076,3.159,0.5979,669.618,0.2249,0.7751,1,normal,9.168,2.333,0,synthetic_demo_scenario
2026-01-01 03:58:10,ENG-020,MISSION-020,landing,0.512,32.586,3541.376,105.342,119.769,3.458,1.102,3.005,0.5758,682.472,0.2159,0.7841,1,normal,4.075,6.518,0,synthetic_demo_scenario
2026-01-01 03:58:20,ENG-020,MISSION-020,landing,0.5107,32.736,3482.388,108.998,117.44,3.309,1.006,3.156,0.6247,678.801,0.1912,0.8088,1,normal,11.967,6.4,1,synthetic_demo_scenario
2026-01-01 03:58:30,ENG-020,MISSION-020,landing,0.5065,33.192,3457.631,103.586,121.344,3.552,1.06,3.063,0.6058,670.092,0.1946,0.8054,1,normal,13.254,6.773,0,synthetic_demo_scenario
2026-01-01 03:58:40,ENG-020,MISSION-020,landing,0.5535,32.97,3561.685,103.792,119.421,3.449,1.103,3.231,0.6399,687.999,0.2349,0.7651,1,normal,11.46,6.772,1,synthetic_demo_scenario
2026-01-01 03:58:50,ENG-020,MISSION-020,landing,0.4474,35.412,3367.829,101.886,111.05,3.554,1.016,3.027,0.5739,656.977,0.2301,0.7699,1,normal,11.161,2.695,0,synthetic_demo_scenario
2026-01-01 03:59:00,ENG-020,MISSION-020,landing,0.5355,34.272,3583.706,107.129,118.692,3.573,1.049,3.256,0.6436,687.204,0.2086,0.7914,1,normal,6.656,4.834,0,synthetic_demo_scenario
2026-01-01 03:59:10,ENG-020,MISSION-020,landing,0.501,32.307,3436.164,102.439,114.311,3.503,1.07,3.098,0.6089,671.408,0.2216,0.7784,1,normal,6.414,5.247,1,synthetic_demo_scenario
2026-01-01 03:59:20,ENG-020,MISSION-020,landing,0.5171,33.463,3475.405,104.865,119.682,3.579,1.046,3.103,0.5713,673.069,0.2412,0.7588,1,normal,8.293,5.219,0,synthetic_demo_scenario
2026-01-01 03:59:30,ENG-020,MISSION-020,landing,0.4327,31.386,3371.429,101.536,113.729,3.42,1.009,2.918,0.5794,651.934,0.223,0.777,1,normal,13.826,6.615,1,synthetic_demo_scenario
2026-01-01 03:59:40,ENG-020,MISSION-020,landing,0.4987,33.863,3480.694,101.955,115.218,3.413,1.017,3.254,0.6051,667.891,0.2052,0.7948,1,normal,4.08,5.679,0,synthetic_demo_scenario
2026-01-01 03:59:50,ENG-020,MISSION-020,landing,0.4796,33.439,3403.187,103.773,113.72,3.318,1.041,3.152,0.5945,677.639,0.2132,0.7868,1,normal,7.856,2.496,0,synthetic_demo_scenario
2026-01-01 04:00:00,ENG-020,MISSION-020,landing,0.4774,34.646,3462.766,104.874,114.079,3.317,0.996,2.995,0.6185,666.518,0.194,0.806,1,normal,8.967,4.226,1,synthetic_demo_scenario
2026-01-01 04:00:10,ENG-020,MISSION-020,landing,0.4765,35.169,3364.752,106.742,114.575,3.472,0.987,2.979,0.6143,660.105,0.1881,0.8119,1,normal,13.107,4.388,1,synthetic_demo_scenario
2026-01-01 04:00:20,ENG-020,MISSION-020,landing,0.4578,31.874,3412.908,102.16,113.007,3.687,1.043,3.076,0.6368,672.73,0.1955,0.8045,1,normal,10.272,6.302,1,synthetic_demo_scenario
2026-01-01 04:00:30,ENG-020,MISSION-020,landing,0.5262,34.184,3566.263,106.771,121.198,3.556,1.057,3.138,0.644,677.894,0.1999,0.8001,1,normal,9.681,5.854,0,synthetic_demo_scenario
2026-01-01 04:00:40,ENG-020,MISSION-020,landing,0.5733,34.512,3576.803,106.214,120.848,3.253,1.102,3.493,0.6269,694.753,0.2104,0.7896,1,normal,9.399,7.661,1,synthetic_demo_scenario
2026-01-01 04:00:50,ENG-020,MISSION-020,landing,0.4723,33.064,3451.911,103.855,117.924,3.523,1.049,3.001,0.5983,676.217,0.2086,0.7914,1,normal,8.739,2.934,0,synthetic_demo_scenario
2026-01-01 04:01:00,ENG-020,MISSION-020,landing,0.4791,30.311,3439.816,102.733,116.923,3.632,1.018,3.055,0.6202,668.169,0.2056,0.7944,1,normal,4.71,5.429,0,synthetic_demo_scenario
2026-01-01 04:01:10,ENG-020,MISSION-020,landing,0.4979,32.461,3455.277,102.718,117.061,3.446,1.058,3.206,0.6379,675.019,0.207,0.793,1,normal,5.643,6.318,1,synthetic_demo_scenario
2026-01-01 04:01:20,ENG-020,MISSION-020,landing,0.4824,31.248,3430.327,102.695,117.203,3.772,1.014,3.062,0.6441,672.111,0.2059,0.7941,1,normal,6.874,7.416,0,synthetic_demo_scenario
2026-01-01 04:01:30,ENG-020,MISSION-020,landing,0.4885,32.012,3423.119,101.396,118.852,3.413,1.04,3.242,0.6371,681.507,0.1722,0.8278,1,normal,5.39,7.993,0,synthetic_demo_scenario
2026-01-01 04:01:40,ENG-020,MISSION-020,landing,0.4774,32.586,3428.156,104.317,116.912,3.529,0.995,3.047,0.6143,668.046,0.1887,0.8113,1,normal,6.384,4.918,0,synthetic_demo_scenario
2026-01-01 04:01:50,ENG-020,MISSION-020,landing,0.4859,31.614,3397.918,104.446,119.668,3.42,1.06,3.145,0.6447,673.478,0.1856,0.8144,1,normal,4.215,6.348,0,synthetic_demo_scenario
2026-01-01 04:02:00,ENG-020,MISSION-020,landing,0.4214,32.742,3342.626,100.904,113.728,3.578,0.953,2.767,0.5819,661.055,0.2058,0.7942,1,normal,8.818,5.668,0,synthetic_demo_scenario
2026-01-01 04:02:10,ENG-020,MISSION-020,landing,0.4558,33.854,3445.197,103.937,117.967,3.44,1.006,2.89,0.626,662.319,0.2157,0.7843,1,normal,10.244,4.018,1,synthetic_demo_scenario
2026-01-01 04:02:20,ENG-020,MISSION-020,landing,0.4913,33.92,3465.198,101.448,118.032,3.433,1.03,3.009,0.5991,680.984,0.1849,0.8151,1,normal,5.414,5.586,0,synthetic_demo_scenario
2026-01-01 04:02:30,ENG-020,MISSION-020,landing,0.5509,33.454,3582.606,106.93,120.029,3.256,1.074,3.282,0.64,707.22,0.1977,0.8023,1,normal,7.186,5.898,0,synthetic_demo_scenario
2026-01-01 04:02:40,ENG-020,MISSION-020,landing,0.4763,35.73,3427.452,106.332,112.149,3.523,1.033,3.201,0.6074,667.906,0.183,0.817,1,normal,9.299,7.405,0,synthetic_demo_scenario
2026-01-01 04:02:50,ENG-020,MISSION-020,landing,0.5328,30.128,3509.347,105.118,117.021,3.225,1.059,3.256,0.6147,678.071,0.1963,0.8037,1,normal,0.576,7.03,0,synthetic_demo_scenario
2026-01-01 04:03:00,ENG-020,MISSION-020,landing,0.4652,31.644,3424.701,105.202,116.487,3.411,1.015,3.106,0.5785,661.385,0.1942,0.8058,1,normal,6.259,5.604,0,synthetic_demo_scenario
2026-01-01 04:03:10,ENG-020,MISSION-020,landing,0.5102,32.786,3477.27,104.821,117.913,3.539,1.055,3.137,0.5979,663.553,0.2065,0.7935,1,normal,5.811,7.474,0,synthetic_demo_scenario
2026-01-01 04:03:20,ENG-020,MISSION-020,landing,0.5249,31.739,3511.596,108.036,118.966,3.53,1.14,3.369,0.6287,676.836,0.2187,0.7813,1,normal,5.447,4.123,0,synthetic_demo_scenario
2026-01-01 04:03:30,ENG-020,MISSION-020,landing,0.5478,32.029,3572.965,107.059,115.446,3.364,1.091,3.297,0.6034,697.966,0.1936,0.8064,1,normal,5.745,7.026,0,synthetic_demo_scenario
2026-01-01 04:03:40,ENG-020,MISSION-020,landing,0.4815,34.994,3418.408,104.573,113.751,3.525,1.031,3.139,0.6439,666.721,0.1671,0.8329,1,normal,5.204,3.765,1,synthetic_demo_scenario
2026-01-01 04:03:50,ENG-020,MISSION-020,landing,0.5677,34.007,3597.501,107.806,118.547,3.183,1.097,3.39,0.6616,696.029,0.1782,0.8218,1,normal,4.808,5.317,0,synthetic_demo_scenario
2026-01-01 04:04:00,ENG-020,MISSION-020,landing,0.5057,33.005,3497.686,105.223,117.271,3.49,1.078,3.172,0.6072,681.63,0.2308,0.7692,1,normal,7.409,4.668,0,synthetic_demo_scenario
2026-01-01 04:04:10,ENG-020,MISSION-020,landing,0.5068,31.249,3504.42,104.646,114.002,3.395,1.047,3.306,0.6209,674.267,0.1993,0.8007,1,normal,7.929,2.653,0,synthetic_demo_scenario
2026-01-01 04:04:20,ENG-020,MISSION-020,landing,0.4974,33.845,3413.361,105.6,111.757,3.674,0.982,2.698,0.622,678.821,0.2252,0.7748,1,normal,0.585,6.793,0,synthetic_demo_scenario
2026-01-01 04:04:30,ENG-020,MISSION-020,landing,0.5258,32.836,3471.285,103.16,119.514,3.416,1.055,3.425,0.6133,681.668,0.1757,0.8243,1,normal,2.844,2.21,0,synthetic_demo_scenario
2026-01-01 04:04:40,ENG-020,MISSION-020,landing,0.4902,32.696,3427.306,102.852,115.717,3.483,1.01,2.957,0.6055,663.346,0.1837,0.8163,1,normal,4.654,5.459,0,synthetic_demo_scenario
2026-01-01 04:04:50,ENG-020,MISSION-020,landing,0.4585,34.193,3395.556,104.347,115.125,3.579,1.025,3.091,0.593,667.466,0.1914,0.8086,1,normal,0.5,5.397,0,synthetic_demo_scenario
2026-01-01 04:05:00,ENG-020,MISSION-020,landing,0.471,31.978,3464.087,101.934,117.525,3.517,1.012,3.063,0.6353,668.857,0.1717,0.8283,1,normal,6.561,5.261,0,synthetic_demo_scenario
2026-01-01 04:05:10,ENG-020,MISSION-020,landing,0.5291,33.055,3560.958,106.525,118.214,3.454,1.061,3.096,0.5914,685.651,0.1849,0.8151,1,normal,7.722,3.433,0,synthetic_demo_scenario
2026-01-01 04:05:20,ENG-020,MISSION-020,landing,0.457,31.712,3422.216,107.244,113.441,3.506,1.014,3.123,0.6137,661.491,0.1903,0.8097,1,normal,3.782,4.017,0,synthetic_demo_scenario
2026-01-01 04:05:30,ENG-020,MISSION-020,landing,0.4863,32.376,3449.083,106.535,117.757,3.552,1.027,3.035,0.5569,677.049,0.1624,0.8376,1,normal,0.801,4.607,1,synthetic_demo_scenario
2026-01-01 04:05:40,ENG-020,MISSION-020,landing,0.5526,31.005,3563.634,107.011,120.787,3.23,1.101,3.349,0.6553,704.288,0.1483,0.8517,1,normal,1.934,2.109,1,synthetic_demo_scenario
2026-01-01 04:05:50,ENG-020,MISSION-020,landing,0.4582,33.09,3360.937,101.606,114.337,3.425,1.039,2.972,0.6609,678.037,0.1745,0.8255,1,normal,1.162,7.931,0,synthetic_demo_scenario
2026-01-01 04:06:00,ENG-020,MISSION-020,landing,0.5329,30.8,3568.288,106.617,117.706,3.5,1.052,3.25,0.6606,683.499,0.186,0.814,1,normal,6.565,4.883,1,synthetic_demo_scenario
2026-01-01 04:06:10,ENG-020,MISSION-020,landing,0.5391,32.874,3542.818,108.995,120.017,3.088,1.062,3.436,0.6722,681.24,0.1458,0.8542,1,normal,0.5,6.69,0,synthetic_demo_scenario
2026-01-01 04:06:20,ENG-020,MISSION-020,landing,0.5103,34.056,3540.137,106.992,116.933,3.474,1.029,3.352,0.6444,688.423,0.1438,0.8562,1,normal,2.453,4.524,0,synthetic_demo_scenario
2026-01-01 04:06:30,ENG-020,MISSION-020,landing,0.467,33.716,3355.156,100.063,111.502,3.494,0.979,3.031,0.6303,673.874,0.161,0.839,1,normal,3.396,6.482,0,synthetic_demo_scenario
2026-01-01 04:06:40,ENG-020,MISSION-020,landing,0.5221,31.094,3465.374,104.656,117.939,3.187,1.068,3.378,0.6314,687.158,0.1571,0.8429,1,normal,6.242,6.792,0,synthetic_demo_scenario
2026-01-01 04:06:50,ENG-020,MISSION-020,landing,0.4566,32.269,3407.144,101.151,114.67,3.494,1.008,3.118,0.5925,672.174,0.2008,0.7992,1,normal,4.853,4.888,1,synthetic_demo_scenario
2026-01-01 04:07:00,ENG-020,MISSION-020,landing,0.477,31.757,3515.946,102.207,113.163,3.444,1.027,3.176,0.6146,672.902,0.1848,0.8152,1,normal,5.029,2.25,1,synthetic_demo_scenario
2026-01-01 04:07:10,ENG-020,MISSION-020,landing,0.4453,33.763,3335.659,101.369,113.757,3.356,1.023,3.173,0.6207,670.502,0.1875,0.8125,1,normal,1.504,4.484,0,synthetic_demo_scenario
2026-01-01 04:07:20,ENG-020,MISSION-020,landing,0.5294,33.389,3550.112,107.523,117.098,3.516,1.058,3.259,0.5868,680.744,0.1679,0.8321,1,normal,3.781,7.799,0,synthetic_demo_scenario
2026-01-01 04:07:30,ENG-020,MISSION-020,landing,0.4513,32.204,3408.677,100.462,112.624,3.527,1.017,2.806,0.5843,667.768,0.1979,0.8021,1,normal,0.5,4.984,0,synthetic_demo_scenario
2026-01-01 04:07:40,ENG-020,MISSION-020,landing,0.5176,29.179,3542.564,103.747,115.95,3.417,1.071,3.085,0.6177,681.231,0.173,0.827,1,normal,6.594,4.488,0,synthetic_demo_scenario
2026-01-01 04:07:50,ENG-020,MISSION-020,landing,0.455,29.979,3377.424,104.143,118.053,3.353,1.019,3.153,0.6284,661.057,0.1774,0.8226,1,normal,3.583,2.075,0,synthetic_demo_scenario
2026-01-01 04:08:00,ENG-020,MISSION-020,landing,0.4765,29.466,3362.966,103.37,116.596,3.412,1.0,2.947,0.6134,665.625,0.1903,0.8097,1,normal,0.5,2.89,0,synthetic_demo_scenario
2026-01-01 04:08:10,ENG-020,MISSION-020,landing,0.5245,30.733,3534.396,104.888,120.245,3.296,1.106,3.444,0.6358,689.962,0.1796,0.8204,1,normal,2.388,3.214,0,synthetic_demo_scenario
2026-01-01 04:08:20,ENG-020,MISSION-020,landing,0.507,33.123,3476.463,102.706,118.717,3.433,1.036,3.06,0.6022,674.857,0.1687,0.8313,1,normal,2.098,7.104,0,synthetic_demo_scenario
2026-01-01 04:08:30,ENG-020,MISSION-020,landing,0.4304,33.963,3305.047,101.161,115.122,3.548,0.981,2.846,0.6154,656.614,0.1392,0.8608,1,normal,3.144,3.262,0,synthetic_demo_scenario
2026-01-01 04:08:40,ENG-020,MISSION-020,landing,0.5243,31.243,3487.471,106.139,117.746,3.197,1.063,3.226,0.6177,681.252,0.1535,0.8465,1,normal,6.563,2.071,1,synthetic_demo_scenario
2026-01-01 04:08:50,ENG-020,MISSION-020,landing,0.4809,32.468,3452.121,105.755,116.318,3.587,1.029,3.141,0.6506,671.462,0.1808,0.8192,1,normal,1.481,4.075,0,synthetic_demo_scenario
2026-01-01 04:09:00,ENG-020,MISSION-020,landing,0.5222,30.839,3480.885,107.573,120.072,3.396,1.028,3.218,0.6825,686.892,0.145,0.855,1,normal,1.58,5.342,0,synthetic_demo_scenario
2026-01-01 04:09:10,ENG-020,MISSION-020,landing,0.4559,32.353,3405.88,102.362,115.606,3.345,1.002,3.31,0.5864,665.147,0.1404,0.8596,1,normal,0.5,6.659,0,synthetic_demo_scenario
2026-01-01 04:09:20,ENG-020,MISSION-020,landing,0.4638,31.834,3369.205,101.691,115.442,3.513,0.996,3.075,0.5987,664.193,0.146,0.854,1,normal,0.5,5.585,0,synthetic_demo_scenario
2026-01-01 04:09:30,ENG-020,MISSION-020,landing,0.5167,30.113,3501.938,106.578,117.021,3.437,1.076,3.277,0.6578,687.225,0.1297,0.8703,1,normal,0.5,3.402,0,synthetic_demo_scenario
2026-01-01 04:09:40,ENG-020,MISSION-020,landing,0.4762,33.465,3417.736,103.438,117.258,3.233,1.035,3.188,0.5973,668.887,0.1329,0.8671,1,normal,0.5,3.78,0,synthetic_demo_scenario
2026-01-01 04:09:50,ENG-020,MISSION-020,landing,0.4988,31.258,3433.839,104.843,118.158,3.557,1.054,3.075,0.6251,682.264,0.1458,0.8542,1,normal,1.33,3.628,0,synthetic_demo_scenario
