timestamp,engine_id,mission_id,mission_phase,load_fraction,ambient_temperature_c,rpm,oil_temperature_c,coolant_temperature_c,oil_pressure_bar,manifold_pressure_bar,fuel_flow_kg_h,vibration_rms,exhaust_temperature_c,health_index,degradation_index,anomaly,fault_type,rul_hours,mission_duration_hours,mission_completion,data_source
2026-01-01 04:02:10,ENG-020,MISSION-020,landing,0.4558,33.854,3565.197,89.937,99.967,3.44,1.006,2.89,1.4398,607.319,0.2157,0.7843,1,normal,10.244,4.018,1,synthetic_demo_scenario
2026-01-01 04:02:20,ENG-020,MISSION-020,landing,0.4913,33.92,3585.198,87.448,100.032,3.433,1.03,3.009,1.3779299999999999,625.984,0.1849,0.8151,1,normal,5.414,5.586,0,synthetic_demo_scenario
2026-01-01 04:02:30,ENG-020,MISSION-020,landing,0.5509,33.454,3702.606,92.93,102.029,3.256,1.074,3.282,1.472,652.22,0.1977,0.8023,1,normal,7.186,5.898,0,synthetic_demo_scenario
2026-01-01 04:02:40,ENG-020,MISSION-020,landing,0.4763,35.73,3547.452,92.332,94.149,3.523,1.033,3.201,1.39702,612.906,0.183,0.817,1,normal,9.299,7.405,0,synthetic_demo_scenario
2026-01-01 04:02:50,ENG-020,MISSION-020,landing,0.5328,30.128,3629.347,91.118,99.021,3.225,1.059,3.256,1.41381,623.071,0.1963,0.8037,1,normal,0.576,7.03,0,synthetic_demo_scenario
2026-01-01 04:03:00,ENG-020,MISSION-020,landing,0.4652,31.644,3544.701,91.202,98.487,3.411,1.015,3.106,1.33055,606.385,0.1942,0.8058,1,normal,6.259,5.604,0,synthetic_demo_scenario
2026-01-01 04:03:10,ENG-020,MISSION-020,landing,0.5102,32.786,3597.27,90.821,99.913,3.539,1.055,3.137,1.3751699999999998,608.553,0.2065,0.7935,1,normal,5.811,7.474,0,synthetic_demo_scenario
2026-01-01 04:03:20,ENG-020,MISSION-020,landing,0.5249,31.739,3631.596,94.036,100.966,3.53,1.14,3.369,1.44601,621.836,0.2187,0.7813,1,normal,5.447,4.123,0,synthetic_demo_scenario
2026-01-01 04:03:30,ENG-020,MISSION-020,landing,0.5478,32.029,3692.965,93.059,97.446,3.364,1.091,3.297,1.38782,642.966,0.1936,0.8064,1,normal,5.745,7.026,0,synthetic_demo_scenario
2026-01-01 04:03:40,ENG-020,MISSION-020,landing,0.4815,34.994,3538.408,90.573,95.751,3.525,1.031,3.139,1.48097,611.721,0.1671,0.8329,1,normal,5.204,3.765,1,synthetic_demo_scenario
2026-01-01 04:03:50,ENG-020,MISSION-020,landing,0.5677,34.007,3717.501,93.806,100.547,3.183,1.097,3.39,1.5216799999999997,641.029,0.1782,0.8218,1,normal,4.808,5.317,0,synthetic_demo_scenario
2026-01-01 04:04:00,ENG-020,MISSION-020,landing,0.5057,33.005,3617.686,91.223,99.271,3.49,1.078,3.172,1.3965599999999998,626.63,0.2308,0.7692,1,normal,7.409,4.668,0,synthetic_demo_scenario
2026-01-01 04:04:10,ENG-020,MISSION-020,landing,0.5068,31.249,3624.42,90.646,96.002,3.395,1.047,3.306,1.42807,619.267,0.1993,0.8007,1,normal,7.929,2.653,0,synthetic_demo_scenario
2026-01-01 04:04:20,ENG-020,MISSION-020,landing,0.4974,33.845,3533.361,91.6,93.757,3.674,0.982,2.698,1.4305999999999999,623.821,0.2252,0.7748,1,normal,0.585,6.793,0,synthetic_demo_scenario
2026-01-01 04:04:30,ENG-020,MISSION-020,landing,0.5258,32.836,3591.285,89.16,101.514,3.416,1.055,3.425,1.4105899999999998,626.668,0.1757,0.8243,1,normal,2.844,2.21,0,synthetic_demo_scenario
2026-01-01 04:04:40,ENG-020,MISSION-020,landing,0.4902,32.696,3547.306,88.852,97.717,3.483,1.01,2.957,1.39265,608.346,0.1837,0.8163,1,normal,4.654,5.459,0,synthetic_demo_scenario
2026-01-01 04:04:50,ENG-020,MISSION-020,landing,0.4585,34.193,3515.556,90.347,97.125,3.579,1.025,3.091,1.3639,612.466,0.1914,0.8086,1,normal,0.5,5.397,0,synthetic_demo_scenario
2026-01-01 04:05:00,ENG-020,MISSION-020,landing,0.471,31.978,3584.087,87.934,99.525,3.517,1.012,3.063,1.4611899999999998,613.857,0.1717,0.8283,1,normal,6.561,5.261,0,synthetic_demo_scenario
2026-01-01 04:05:10,ENG-020,MISSION-020,landing,0.5291,33.055,3680.958,92.525,100.214,3.454,1.061,3.096,1.36022,630.651,0.1849,0.8151,1,normal,7.722,3.433,0,synthetic_demo_scenario
2026-01-01 04:05:20,ENG-020,MISSION-020,landing,0.457,31.712,3542.216,93.244,95.441,3.506,1.014,3.123,1.41151,606.491,0.1903,0.8097,1,normal,3.782,4.017,0,synthetic_demo_scenario
2026-01-01 04:05:30,ENG-020,MISSION-020,landing,0.4863,32.376,3569.083,92.535,99.757,3.552,1.027,3.035,1.2808699999999997,622.049,0.1624,0.8376,1,normal,0.801,4.607,1,synthetic_demo_scenario
2026-01-01 04:05:40,ENG-020,MISSION-020,landing,0.5526,31.005,3683.634,93.011,102.787,3.23,1.101,3.349,1.5071899999999998,649.288,0.1483,0.8517,1,normal,1.934,2.109,1,synthetic_demo_scenario
2026-01-01 04:05:50,ENG-020,MISSION-020,landing,0.4582,33.09,3480.937,87.606,96.337,3.425,1.039,2.972,1.52007,623.037,0.1745,0.8255,1,normal,1.162,7.931,0,synthetic_demo_scenario
2026-01-01 04:06:00,ENG-020,MISSION-020,landing,0.5329,30.8,3688.288,92.617,99.706,3.5,1.052,3.25,1.5193799999999997,628.499,0.186,0.814,1,normal,6.565,4.883,1,synthetic_demo_scenario
2026-01-01 04:06:10,ENG-020,MISSION-020,landing,0.5391,32.874,3662.818,94.995,102.017,3.088,1.062,3.436,1.54606,626.24,0.1458,0.8542,1,normal,0.5,6.69,0,synthetic_demo_scenario
2026-01-01 04:06:20,ENG-020,MISSION-020,landing,0.5103,34.056,3660.137,92.992,98.933,3.474,1.029,3.352,1.4821199999999999,633.423,0.1438,0.8562,1,normal,2.453,4.524,0,synthetic_demo_scenario
2026-01-01 04:06:30,ENG-020,MISSION-020,landing,0.467,33.716,3475.156,86.063,93.502,3.494,0.979,3.031,1.44969,618.874,0.161,0.839,1,normal,3.396,6.482,0,synthetic_demo_scenario
2026-01-01 04:06:40,ENG-020,MISSION-020,landing,0.5221,31.094,3585.374,90.656,99.939,3.187,1.068,3.378,1.4522199999999998,632.158,0.1571,0.8429,1,normal,6.242,6.792,0,synthetic_demo_scenario
2026-01-01 04:06:50,ENG-020,MISSION-020,landing,0.4566,32.269,3527.144,87.151,96.67,3.494,1.008,3.118,1.36275,617.174,0.2008,0.7992,1,normal,4.853,4.888,1,synthetic_demo_scenario
2026-01-01 04:07:00,ENG-020,MISSION-020,landing,0.477,31.757,3635.946,88.207,95.163,3.444,1.027,3.176,1.41358,617.902,0.1848,0.8152,1,normal,5.029,2.25,1,synthetic_demo_scenario
2026-01-01 04:07:10,ENG-020,MISSION-020,landing,0.4453,33.763,3455.659,87.369,95.757,3.356,1.023,3.173,1.42761,615.502,0.1875,0.8125,1,normal,1.504,4.484,0,synthetic_demo_scenario
2026-01-01 04:07:20,ENG-020,MISSION-020,landing,0.5294,33.389,3670.112,93.523,99.098,3.516,1.058,3.259,1.34964,625.744,0.1679,0.8321,1,normal,3.781,7.799,0,synthetic_demo_scenario
2026-01-01 04:07:30,ENG-020,MISSION-020,landing,0.4513,32.204,3528.677,86.462,94.624,3.527,1.017,2.806,1.34389,612.768,0.1979,0.8021,1,normal,0.5,4.984,0,synthetic_demo_scenario
2026-01-01 04:07:40,ENG-020,MISSION-020,landing,0.5176,29.179,3662.564,89.747,97.95,3.417,1.071,3.085,1.42071,626.231,0.173,0.827,1,normal,6.594,4.488,0,synthetic_demo_scenario
2026-01-01 04:07:50,ENG-020,MISSION-020,landing,0.455,29.979,3497.424,90.143,100.053,3.353,1.019,3.153,1.4453199999999997,606.057,0.1774,0.8226,1,normal,3.583,2.075,0,synthetic_demo_scenario
2026-01-01 04:08:00,ENG-020,MISSION-020,landing,0.4765,29.466,3482.966,89.37,98.596,3.412,1.0,2.947,1.4108199999999997,610.625,0.1903,0.8097,1,normal,0.5,2.89,0,synthetic_demo_scenario
2026-01-01 04:08:10,ENG-020,MISSION-020,landing,0.5245,30.733,3654.396,90.888,102.245,3.296,1.106,3.444,1.46234,634.962,0.1796,0.8204,1,normal,2.388,3.214,0,synthetic_demo_scenario
2026-01-01 04:08:20,ENG-020,MISSION-020,landing,0.507,33.123,3596.463,88.706,100.717,3.433,1.036,3.06,1.3850599999999997,619.857,0.1687,0.8313,1,normal,2.098,7.104,0,synthetic_demo_scenario
2026-01-01 04:08:30,ENG-020,MISSION-020,landing,0.4304,33.963,3425.047,87.161,97.122,3.548,0.981,2.846,1.4154199999999997,601.614,0.1392,0.8608,1,normal,3.144,3.262,0,synthetic_demo_scenario
2026-01-01 04:08:40,ENG-020,MISSION-020,landing,0.5243,31.243,3607.471,92.139,99.746,3.197,1.063,3.226,1.42071,626.252,0.1535,0.8465,1,normal,6.563,2.071,1,synthetic_demo_scenario
2026-01-01 04:08:50,ENG-020,MISSION-020,landing,0.4809,32.468,3572.121,91.755,98.318,3.587,1.029,3.141,1.4963799999999998,616.462,0.1808,0.8192,1,normal,1.481,4.075,0,synthetic_demo_scenario
2026-01-01 04:09:00,ENG-020,MISSION-020,landing,0.5222,30.839,3600.885,93.573,102.072,3.396,1.028,3.218,1.56975,631.892,0.145,0.855,1,normal,1.58,5.342,0,synthetic_demo_scenario
2026-01-01 04:09:10,ENG-020,MISSION-020,landing,0.4559,32.353,3525.88,88.362,97.606,3.345,1.002,3.31,1.34872,610.147,0.1404,0.8596,1,normal,0.5,6.659,0,synthetic_demo_scenario
2026-01-01 04:09:20,ENG-020,MISSION-020,landing,0.4638,31.834,3489.205,87.691,97.442,3.513,0.996,3.075,1.3770099999999998,609.193,0.146,0.854,1,normal,0.5,5.585,0,synthetic_demo_scenario
2026-01-01 04:09:30,ENG-020,MISSION-020,landing,0.5167,30.113,3621.938,92.578,99.021,3.437,1.076,3.277,1.51294,632.225,0.1297,0.8703,1,normal,0.5,3.402,0,synthetic_demo_scenario
2026-01-01 04:09:40,ENG-020,MISSION-020,landing,0.4762,33.465,3537.736,89.438,99.258,3.233,1.035,3.188,1.37379,613.887,0.1329,0.8671,1,normal,0.5,3.78,0,synthetic_demo_scenario
2026-01-01 04:09:50,ENG-020,MISSION-020,landing,0.4988,31.258,3553.839,90.843,100.158,3.557,1.054,3.075,1.43773,627.264,0.1458,0.8542,1,normal,1.33,3.628,0,synthetic_demo_scenario
