timestamp,engine_id,mission_id,sim_time,operating_mode,scenario,severity,rpm,cht,egt,oil_temperature,oil_pressure,fuel_flow,vibration,throttle,altitude,ambient_temperature,fault_type,anomaly,health_index,degradation_index,rul_hours,mission_success
2026-09-20 03:41:49.571845+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,7.5,HIGH_LOAD,NORMAL,0.0,2226.696782659589,78.81076063785018,262.1504181945118,62.212722703087,4.268674891816249,11.985186168773218,0.3201505771578861,0.75,0.0,25.0,normal,0,0.8811310987982873,0.041604115420599434,95.83958845794007,1
2026-09-20 03:41:49.572165+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,8.0,HIGH_LOAD,NORMAL,0.0,2289.9962530237317,80.36665979943969,272.7707727685602,62.599117124386225,4.437480459748693,12.955606894813355,0.34660929136503893,0.75,0.0,25.0,normal,0,0.8632392456197326,0.047866264033093575,95.21337359669064,1
2026-09-20 03:41:49.572478+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,8.5,HIGH_LOAD,NORMAL,0.0,2335.3523054823777,81.9162440028538,283.14701224899846,62.98693711414691,4.5826273545415095,13.743168780014479,0.3698764822729002,0.75,0.0,25.0,normal,0,0.8462492001484461,0.05381277994804387,94.61872200519561,1
2026-09-20 03:41:49.572774+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,9.0,HIGH_LOAD,NORMAL,0.0,2367.851337193025,83.45269503623878,293.23543640111814,63.374552544550426,4.705470724910174,14.37733878954219,0.3901953835773138,0.75,0.0,25.0,normal,0,0.8301545326441477,0.05944591357454829,94.05540864254517,1
2026-09-20 03:41:49.573142+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,9.5,HIGH_LOAD,NORMAL,0.0,2391.1379109770337,84.97129789317435,303.0093401169463,63.760808925060125,4.808165290520201,14.884655895834232,0.40784182653142204,0.75,0.0,25.0,normal,0,0.8149238369553982,0.06477665706561064,93.52233429343893,1
2026-09-20 03:41:49.573483+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,10.0,CRUISE,NORMAL,0.0,2345.4603585354967,86.28170258590137,311.22446590165623,64.09286343496626,4.874365936591809,14.96139511915027,0.41768092305313587,0.65,0.0,20.0,normal,0,0.8031647859934262,0.06889232490230082,93.11076750976991,1
2026-09-20 03:41:49.573799+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,10.5,CRUISE,NORMAL,0.0,2310.830835961949,87.54312679181929,318.95341440327485,64.41482885680445,4.91547756530692,14.979436904103334,0.42534500537653236,0.65,187.5,19.375,normal,0,0.7923679338994937,0.07267122313517721,92.73287768648228,1
2026-09-20 03:41:49.574135+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,11.0,CRUISE,NORMAL,0.0,2284.1175727089703,88.76081545601251,326.24906770753944,64.72781066634,4.93943767088018,14.962180914482877,0.43131988923920217,0.65,375.0,18.75,normal,0,0.7823713006249856,0.07617004478125503,92.3829955218745,1
2026-09-20 03:41:49.574500+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,11.5,CRUISE,NORMAL,0.0,2263.0765571218008,89.93869781920671,333.152783685321,65.03262035772495,4.951751106902294,14.92475401765975,0.43597374668485955,0.65,562.5,18.125,normal,0,0.7730515214482472,0.07943196749311349,92.05680325068866,1
2026-09-20 03:41:49.574830+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,12.0,CRUISE,NORMAL,0.0,2246.0998845885124,91.07975699127978,339.6975212891779,65.32985856387126,4.956220056877139,14.876753053689558,0.4395873732773037,0.65,750.0,17.5,normal,0,0.7643137096687556,0.08249020161593555,91.75097983840644,1
2026-09-20 03:41:49.575160+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,12.5,CRUISE,NORMAL,0.0,2232.035441110243,92.18629482933056,345.91008569915,65.61997461716764,4.95545814604806,14.824113661476206,0.44237634851049173,0.65,937.5,16.875,normal,0,0.7560840799643456,0.08537057201247905,91.4629427987521,1
2026-09-20 03:41:49.575530+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,13.0,CRUISE,NORMAL,0.0,2220.057700933458,93.26012179685695,351.81274257737783,65.9033092289389,4.951251860096362,14.77037629085974,0.4445073148251019,0.65,1125.0,16.25,normal,0,0.7483045667580004,0.08809340163469986,91.19065983653,1
2026-09-20 03:41:49.575900+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,13.5,CRUISE,NORMAL,0.0,2209.5751490080634,94.30269306824809,357.42438004345945,66.1801250729297,4.94481409365248,14.717537999232558,0.44610998095548554,0.65,1312.5,15.625,normal,0,0.7409288864008937,0.0906748897596872,90.93251102403129,1
2026-09-20 03:41:49.576217+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,14.0,CRUISE,NORMAL,0.0,2200.1639462799926,95.31520611508486,362.761346360793,66.45062870161769,4.936961605185927,14.666620871846593,0.44728600959476666,0.65,1500.0,15.0,normal,0,0.7339196460409702,0.09312812388566044,90.68718761143396,1
2026-09-20 03:41:49.576541+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,14.5,CRUISE,NORMAL,0.0,2191.5203987963623,96.29867069169921,367.8380550517744,66.714986252202,4.9282388820170295,14.618047560854063,0.44811562853330195,0.65,1687.5,14.375,normal,0,0.7272462127715713,0.09546382552995003,90.453617447005,1
2026-09-20 03:41:49.589583+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,15.0,CRUISE,NORMAL,0.0,2183.4269003311,97.25395904271204,372.66742316905726,66.97333470267489,4.919004333578856,14.571886319826229,0.4486625733128968,0.65,1875.0,13.75,normal,0,0.7208831362759096,0.09769090230343164,90.23090976965685,1
2026-09-20 03:41:49.590237+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,15.5,CRUISE,NORMAL,0.0,2175.727529209849,98.18184193779777,377.26118982661836,67.22578993936375,4.909490057938173,14.52800836089306,0.44897780280160293,0.65,2062.5,13.125,normal,0,0.7148089754740998,0.09981685858406505,90.01831414159349,1
2026-09-20 03:41:49.590794+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,16.0,CRUISE,NORMAL,0.0,2168.3105626709344,99.08301455003496,381.6301487497402,67.47245253976733,4.899843113722861,14.48618680673886,0.44910230881423957,0.65,2250.0,12.5,normal,0,0.7090054209331591,0.10184810267339431,89.81518973266057,1
2026-09-20 03:41:49.591222+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,16.5,CRUISE,NORMAL,0.0,2161.095947857514,99.95811505571373,385.78431904086085,67.71341191830466,4.890153883540316,14.44615714030028,0.4490692539758586,0.65,2437.5,11.875,normal,0,0.703456634531794,0.1037901779138721,89.62098220861279,1
2026-09-20 03:41:49.591761+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,17.0,CRUISE,NORMAL,0.0,2154.026324391159,100.8077380177072,389.7330715063442,67.94874929901553,4.880475455521239,14.407652601459516,0.44890560910922145,0.65,2625.0,11.25,normal,0,0.6981487493207568,0.10564793773773512,89.4352062262265,1
2026-09-20 03:41:49.592271+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,17.5,CRUISE,NORMAL,0.0,2147.060591764738,101.6324440299938,393.4852229793354,68.1785398477116,4.870836777379766,14.370423552722727,0.4486334158130308,0.65,2812.5,10.625,normal,0,0.6930694880115742,0.10742567919594903,89.2574320804051,1
2026-09-20 03:41:49.592710+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,18.0,CRUISE,NORMAL,0.0,2082.4834218797782,102.28280626042753,395.89010070301305,68.36798691939478,4.8438514135544795,14.012810747781385,0.4429420346301364,0.55,3000.0,10.0,normal,0,0.6906516817062305,0.10827191140281933,89.17280885971806,1
2026-09-20 03:41:49.593213+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,18.5,CRUISE,NORMAL,0.0,2036.2118577089618,102.89530213699238,398.00370555111056,68.54953064319955,4.808878054129544,13.688369740075581,0.4372364431296654,0.55,3000.0,10.0,normal,0,0.6885404031369584,0.10901085890206455,89.09891410979355,1
2026-09-20 03:41:49.593740+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,19.0,CRUISE,NORMAL,0.0,2003.0568331913476,103.4777648697345,399.89267041345596,68.72490531005434,4.771640048794752,13.404238299175127,0.4317705264229313,0.55,3000.0,10.0,normal,0,0.6866100742807758,0.10968647400172846,89.03135259982716,1
2026-09-20 03:41:49.594284+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,19.5,CRUISE,NORMAL,0.0,1979.3002200216351,104.03586463693263,401.60539011101343,68.89535918548518,4.7354732280390675,13.161519106806935,0.4266878435363747,0.55,3000.0,10.0,normal,0,0.6847789934861667,0.11032735227984165,88.96726477201582,1
2026-09-20 03:41:49.594808+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,20.0,CRUISE,NORMAL,0.0,1962.2778628523465,104.57372059952945,403.1771647795273,69.06179222081256,4.702171935973166,12.957963505454646,0.4220587899956246,0.55,3000.0,10.0,normal,0,0.6829955587370821,0.11095155444202127,88.90484455579787,1
2026-09-20 03:41:49.595313+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,20.5,CRUISE,NORMAL,0.0,1950.080810960781,105.09433945115518,404.63388634796854,69.22485472821863,4.67255780227961,12.78965850421687,0.4179063219738628,0.55,3000.0,10.0,normal,0,0.6812286040691514,0.11156998857579699,88.84300114242029,1
2026-09-20 03:41:49.595736+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,21.0,CRUISE,NORMAL,0.0,1941.3412413837812,105.59992967502578,405.9946810545924,69.38501808519752,4.646858129114461,12.652056821642244,0.41422362322441636,0.55,3000.0,10.0,normal,0,0.679460651190546,0.1121887720833089,88.7811227916691,1
2026-09-20 03:41:49.596351+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,21.5,CRUISE,NORMAL,0.0,1935.0790661409226,106.09212674048804,407.27380388886166,69.5426253971755,4.62495431044696,12.540579547020005,0.41098611624201786,0.55,3000.0,10.0,normal,0,0.6776832228560624,0.11281087200037815,88.71891279996218,1
2026-09-20 03:41:49.596790+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,22.0,CRUISE,NORMAL,0.0,1930.5920215071144,106.57215448460468,408.4819969741661,69.69792779952506,4.606542148281017,12.450945407821997,0.4081595203281467,0.55,3000.0,10.0,normal,0,0.6758936106305087,0.11343723627932195,88.65627637206781,1
2026-09-20 03:41:49.597303+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,22.5,CRUISE,NORMAL,0.0,1927.3769135350487,107.04094076790255,409.6274638083317,69.85111046974751,4.591232951923922,12.379329015842195,0.40570516131463397,0.55,3000.0,10.0,normal,0,0.6740926653680047,0.11406756712119834,88.59324328788017,1
2026-09-20 03:41:49.597804+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,23.0,CRUISE,NORMAL,0.0,1925.0731880061883,107.4992003657153,410.7165682167958,70.00231126666223,4.578615252881455,12.322415412368077,0.4035833832671854,0.55,3000.0,10.0,normal,0,0.6722833040807865,0.1147008435717247,88.52991564282753,1
2026-09-20 03:41:49.598195+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,23.5,CRUISE,NORMAL,0.0,1923.4224965337917,107.94749438240012,411.7543360179015,70.15163408660798,4.568290672176054,12.27739457987534,0.4017556605122986,0.55,3000.0,10.0,normal,0,0.6704695162283636,0.11533566932007273,88.46643306799272,1
2026-09-20 03:41:49.598571+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,24.0,CRUISE,NORMAL,0.0,1922.2397244097224,108.38627284306325,412.7448152908256,70.29915843421102,4.559893114818281,12.241923748031104,0.40018582946007836,0.55,3000.0,10.0,normal,0,0.6686557160976783,0.1159704993658126,88.40295006341874,1
2026-09-20 03:41:49.599126+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,24.5,CRUISE,NORMAL,0.0,1921.3922311495528,108.81590523105588,413.69133529484964,70.44494628076473,4.553097456691931,12.214074811640717,0.3988407329502746,0.55,3000.0,10.0,normal,0,0.6668463332168182,0.11660378337411363,88.33962166258864,1
2026-09-20 03:41:49.599576+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,25.0,CRUISE,NORMAL,0.0,1920.784975693141,109.23670238785735,414.5966927374746,70.58904697909115,4.547621823142416,12.192277283210426,0.39769048023523423,0.55,3000.0,10.0,normal,0,0.6650455649059399,0.11723405228292103,88.27659477170789,1
2026-09-20 03:41:49.600078+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,25.5,CRUISE,NORMAL,0.0,1920.3498581451051,109.6489322234658,415.4632859553306,70.73150078580407,4.543226148635927,12.175262744004796,0.39670846252101616,0.55,3000.0,10.0,normal,0,0.663257237878483,0.11785996674253094,88.2140033257469,1
2026-09-20 03:41:49.600588+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,26.0,CRUISE,NORMAL,0.0,1920.0380827981573,110.0528309914585,416.29321174383534,70.87234138572501,4.539708751439143,12.162013927456114,0.3958712195707261,0.55,3000.0,10.0,normal,0,0.6614847419504983,0.11848034031732557,88.15196596826745,1
2026-09-20 03:41:49.601011+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,26.5,CRUISE,NORMAL,0.0,1919.8146860002043,110.44861138564121,417.088335395563,71.01159770130371,4.53690201538868,12.151719817339806,0.3951582217776262,0.55,3000.0,10.0,normal,0,0.6597310103157317,0.11909414638949391,88.09058536105061,1
2026-09-20 03:41:49.601504+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,27.0,CRUISE,NORMAL,0.0,1919.654615199789,110.83646835891594,417.8503415150074,71.14929518971567,4.534667844151471,12.143737097496201,0.3945516104517329,0.55,3000.0,10.0,normal,0,0.6579985288699115,0.11970051489553096,88.0299485104469,1
2026-09-20 03:41:49.602004+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,27.5,CRUISE,NORMAL,0.0,1919.5399194593829,111.2165833097028,418.5807710333164,71.28545677285727,4.532893273558831,12.137557699209879,0.3940359240637239,0.55,3000.0,10.0,normal,0,0.6562893626977723,0.1202987230557797,87.97012769442203,1
2026-09-20 03:41:49.602420+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,28.0,CRUISE,NORMAL,0.0,1859.4332413841923,111.42800307568898,418.46937277677523,71.36560575762977,4.513380940970198,11.93596955962045,0.39033509448516307,0.5,7000.0,0.0,normal,0,0.6564380682576476,0.12024667610982333,87.97533238901767,1
2026-09-20 03:41:49.602928+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,28.5,CRUISE,NORMAL,0.0,1816.3649245687393,111.61197800041789,418.182761964973,71.43946130761094,4.485193796587879,11.733419723021926,0.38637593816630506,0.5,7000.0,0.0,normal,0,0.6568452827072404,0.12010415105246584,87.98958489475342,1
2026-09-20 03:41:49.603427+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,29.0,CRUISE,NORMAL,0.0,1785.5051270767556,111.77564457032726,417.7790451027903,71.50862591037139,4.4539332223251975,11.544273440156338,0.38243239183625727,0.5,7000.0,0.0,normal,0,0.6573883226646298,0.11991408706737958,88.00859129326204,1
2026-09-20 03:41:49.603848+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,29.5,CRUISE,NORMAL,0.0,1763.3931159357826,111.92412903893216,417.29951291070415,71.5742498039804,4.42291769958866,11.375405906391979,0.37866992721041715,0.5,7000.0,0.0,normal,0,0.657986568495296,0.11970470102664639,88.02952989733535,1
2026-09-20 03:41:49.604428+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,30.0,CRUISE,NORMAL,0.0,1747.549167613519,112.06111701269698,416.77342112869826,71.63715915341872,4.393983692155064,11.229154431562414,0.3751810277119266,0.5,7000.0,0.0,normal,0,0.6585884408917317,0.11949404568789389,88.05059543121061,1
2026-09-20 03:41:49.604915+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,30.5,CRUISE,NORMAL,0.0,1736.1964825575042,112.18926158214097,416.22141553833956,71.69794789323669,4.368025493993257,11.105232707070433,0.37200988246801686,0.5,7000.0,0.0,normal,0,0.6591622371109013,0.11929321701118455,88.07067829888155,1
2026-09-20 03:41:49.605293+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,31.0,CRUISE,NORMAL,0.0,1728.0619282557864,112.31047576544965,415.65798554813114,71.75704353593638,4.3453555602446245,11.001950146038439,0.36916946562892555,0.5,7000.0,0.0,normal,0,0.6596897070362495,0.11910860253731266,88.08913974626873,1
2026-09-20 03:41:49.605745+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,31.5,CRUISE,NORMAL,0.0,1722.233265401043,112.42614205827738,415.0932217364897,71.81475432597752,4.325942067644635,10.916970222699048,0.3666532539001064,0.5,7000.0,0.0,normal,0,0.6601615706187633,0.11894345028343282,88.10565497165672,1
2026-09-20 03:41:49.606194+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,32.0,CRUISE,NORMAL,0.0,1718.0568459668407,112.53726258744548,414.5340746801059,71.87130302733593,4.309563068894143,10.847766468161081,0.3644431820672466,0.5,7000.0,0.0,normal,0,0.6605744079296603,0.1187989572246189,88.12010427753812,1
2026-09-20 03:41:49.606578+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,32.5,CRUISE,NORMAL,0.0,1715.064310676146,112.6445667053787,413.98525645832507,71.92685113358127,4.295904437573698,10.791883019750697,0.36251497054303133,0.5,7000.0,0.0,normal,0,0.6609285171155433,0.11867501900955982,88.13249809904403,1
2026-09-20 03:41:49.607054+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,33.0,CRUISE,NORMAL,0.0,1712.9200654423662,112.74858808940668,413.4498861435243,71.98151621538746,4.284620304760268,10.747071179258974,0.36084162712234696,0.5,7000.0,0.0,normal,0,0.6612264526652696,0.11857074156715564,88.14292584328443,1
2026-09-20 03:41:49.607513+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,33.5,CRUISE,NORMAL,0.0,1711.3836465948143,112.84971999025723,412.9299518684467,72.03538435079608,4.275368775135315,10.711349286813954,0.35939568895085644,0.5,7000.0,0.0,normal,0,0.6614720399490132,0.11848478601784539,88.15152139821546,1
2026-09-20 03:41:49.607902+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,34.0,CRUISE,NORMAL,0.0,1710.2827543843878,112.94825482367322,412.4266414834146,72.08851903211585,4.267831608671245,10.683016858109914,0.35815060282921474,0.5,7000.0,0.0,normal,0,0.6616697215457552,0.11841559745898567,88.15844025410144,1
2026-09-20 03:41:49.608281+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,34.5,CRUISE,NORMAL,0.0,1709.4939306460503,113.04441254330173,411.9405790715625,72.14096754821905,4.2617237204452305,10.66064292623972,0.35708152282387073,0.5,7000.0,0.0,normal,0,0.6618241332854713,0.11836155335008504,88.1638446649915,1
2026-09-20 03:41:49.608737+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,35.0,CRUISE,NORMAL,0.0,1708.9287137390077,113.13836097492901,411.4719940251687,72.19276555787825,4.256796402942944,10.643041184651663,0.3561657197463221,0.5,7000.0,0.0,normal,0,0.6619398380973303,0.1183210566659344,88.16789433340657,1
2026-09-20 03:41:49.609196+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,35.5,CRUISE,NORMAL,0.0,1708.523718127846,113.23023039068552,411.0208418159902,72.24394036692443,4.252836843242747,10.62923967539747,0.3553827373991221,0.5,7000.0,0.0,normal,0,0.6620211671805891,0.1182925914867938,88.17074085132062,1
2026-09-20 03:41:49.609576+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,36.0,CRUISE,NORMAL,0.0,1692.642748173362,113.27705205002503,410.47080411467556,72.27598122392504,4.2449628739776175,10.600402452239605,0.35441520476199573,0.5,9000.0,-5.0,normal,0,0.6623776184578696,0.11816783353974564,88.18321664602544,1
2026-09-20 03:41:49.610142+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,36.5,CRUISE,NORMAL,0.0,1681.2635359586927,113.31680139206689,409.89571913177383,72.3062392252801,4.235398248505579,10.565387222379085,0.3533778414375206,0.5,9000.0,-5.0,normal,0,0.6627893127550339,0.11802374053573811,88.1976259464262,1
2026-09-20 03:41:49.610636+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,37.0,CRUISE,NORMAL,0.0,1673.1099741172184,113.35136042599014,409.31007229778726,72.33513909563332,4.225489908660197,10.529426228487639,0.352343267247543,0.5,9000.0,-5.0,normal,0,0.6632243272619205,0.11787148545832782,88.21285145416722,1
2026-09-20 03:41:49.611544+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,37.5,CRUISE,NORMAL,0.0,1667.2676917651024,113.3820801013337,408.7239414786902,72.36298605474214,4.216011047264181,10.49542427935898,0.35135540696400863,0.5,9000.0,-5.0,normal,0,0.6636618392785758,0.11771835625249846,88.22816437475015,1
2026-09-20 03:41:49.612079+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,38.0,CRUISE,NORMAL,0.0,1663.0815135345986,113.40993079863883,408.1442586827071,72.38999968352307,4.207366203477459,10.464823266280018,0.35043886942959557,0.5,9000.0,-5.0,normal,0,0.6640886848461163,0.1175689603038593,88.24310396961407,1
2026-09-20 03:41:49.612506+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,38.5,CRUISE,NORMAL,0.0,1660.0819857608003,113.43561016165958,407.5757136107441,72.41633819024264,4.199728828919485,10.438171954216982,0.3496054768652916,0.5,9000.0,-5.0,normal,0,0.6644969373149258,0.11742607193977597,88.25739280602241,1
2026-09-20 03:41:49.613127+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,39.0,CRUISE,NORMAL,0.0,1657.9327301939381,113.45962036345225,407.02140059707074,72.44211579811045,4.19313254429444,10.41549663791185,0.34885878153902433,0.5,9000.0,-5.0,normal,0,0.6648822099460614,0.11729122651887851,88.27087734811215,1
2026-09-20 03:41:49.613602+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,39.5,CRUISE,NORMAL,0.0,1656.3927212858564,113.48232347086345,406.4832817007309,72.4674152041405,4.187530831620551,10.396538234917484,0.34819716515237514,0.5,9000.0,-5.0,normal,0,0.6652424715613001,0.11716513495354496,88.28348650464551,1
2026-09-20 03:41:49.614018+00:00,NORMAL_ENGINE_000,NORMAL_MISSION_000,40.0,CRUISE,NORMAL,0.0,1655.289256684653,113.50398111581704,405.9625180820437,72.49229650642064,4.182835369532183,10.380900587224428,0.3476159437244108,0.5,9000.0,-5.0,normal,0,0.6655772249451805,0.11704797126918683,88.29520287308131,1
